Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
willow - dancing witch version (Elvira remix),"Taylor Swift, ELVIRA",willow [dancing witch version (Elvira remix)],23u5rTisTUAWuQxaDft11P,2NnrAdjE9cPdMklonMBuAv,,2020-12-13,184819,,0.429,0.567,4,-10.157,0,0.272,0.449,1.5e-05,0.536,0.67,83.922
happiness,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,73YUReisjb3A9ActdLLjJQ,,2020-12-11,315147,,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079
We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,34V9RiEPe8MNdU32qJsJa1,,2021-04-09,244237,,0.609,0.373,0,-8.819,1,0.0263,0.849,0.0,0.0779,0.13,106.007
dorothea,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,670fUmXf4KQekzbEgaXyPA,,2020-12-11,225880,,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966
cardigan - cabin in candlelight version,Taylor Swift,cardigan (cabin in candlelight version),3kqqalY92DENp7FiztDOjH,2hmafYGj1CXYKIYcMnX4lj,,2020-07-30,228000,,0.652,0.237,0,-8.364,0,0.0335,0.9,0.0,0.0991,0.367,129.976
mad woman,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,2QDyYdZyhlP2fp79KZX8Bi,,2020-07-24,237258,,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916
Don’t You (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,4uuEGH5SVuzkkSFjo2DEiY,,2021-04-09,208609,,0.563,0.473,3,-11.548,1,0.0503,0.514,1.2e-05,0.109,0.405,101.934
Our Song,Taylor Swift,Taylor Swift,7mzrIsaAjnXihW3InKjlC3,15DeqWWQB4dcEWzJg15VrN,,2006-10-24,201107,,0.668,0.672,2,-4.931,1,0.0303,0.111,0.0,0.329,0.539,89.011
seven,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,6KJqZcs9XDgVck7Lg9QOTC,,2020-07-24,208907,,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926
Dancing With Our Hands Tied,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,7I7JbDv63ZJJsSi24DyJrz,,2017-11-10,211507,,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024
Death By A Thousand Cuts,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,2dgFqt3w9xIQRjhPtwNk3D,,2019-08-23,198533,,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071
Fifteen,Taylor Swift,Fearless,2dqn5yOQWdyGwOpOIi9O4x,4t0OI7XrODjSkAu3bTPmWj,,2008-11-11,294333,,0.556,0.651,7,-4.396,1,0.0266,0.067,0.0,0.145,0.203,95.485
False God,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,5hQSXkFgbxjZo9uCwd11so,,2019-08-23,200307,,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97
Tim McGraw,Taylor Swift,Taylor Swift,7mzrIsaAjnXihW3InKjlC3,0Om9WAB5RS09L80DyOfTNa,,2006-10-24,232107,,0.58,0.491,0,-6.462,1,0.0251,0.575,0.0,0.121,0.425,76.009
Soon You’ll Get Better (feat. The Chicks),"Taylor Swift, The Chicks",Lover,1NAmidJlEaVgA3MpcPFYGq,4AYtqFyFbX0Xkc2wtcygTr,,2019-08-23,201587,,0.433,0.182,0,-12.566,1,0.0641,0.907,0.0,0.123,0.421,207.476
peace,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,7MbT4I8qGntX4fMdqMQgke,,2020-07-24,234000,,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044
White Horse (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,5YL553x8sHderRBDlm3NM3,,2021-04-09,234516,,0.423,0.517,0,-7.377,1,0.0486,0.369,0.0,0.177,0.366,185.262
Cornelia Street - Live From Paris,Taylor Swift,Cornelia Street (Live From Paris),4CF0YV0iNyfKoDt9jHbGj7,3fGnrtrtL1IHSX9t4DKOYf,,2020-05-18,296013,,0.502,0.462,11,-7.526,1,0.0265,0.578,0.0,0.721,0.304,97.085
cowboy like me,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,1XjHRolIXL2M1EEOUsGGR4,,2020-12-11,275040,,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967
epiphany,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,08fa9LFcFBTcilB3iq2e2A,,2020-07-24,289749,,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219
Death By A Thousand Cuts - Live From Paris,Taylor Swift,Death By A Thousand Cuts (Live From Paris),5nDpkszadFMGW6ZSYM9Q1V,3oF7Or7T35yhQbGxbCGvRX,,2020-05-17,199067,,0.584,0.655,4,-5.551,1,0.0306,0.712,0.0,0.97,0.604,91.844
It’s Nice To Have A Friend,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,1SmiQ65iSAbPto6gPFlBYm,,2019-08-23,150440,,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008
hoax,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,6MWoRt97mnSTXZhu3ggi9C,,2020-07-24,220043,,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819
coney island (feat. The National),"Taylor Swift, The National",evermore,2Xoteh7uEpea4TohMxjtaq,3k7ne7VmH43ZPWxPdvPUgR,,2020-12-11,275320,,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895
Highway Don't Care,"Tim McGraw, Taylor Swift, Keith Urban",Two Lanes Of Freedom,1O3BsjGx9plSOJ036ZY4Fl,4wFUdSCer8bdQsrp1M90sa,,2013-01-01,276880,,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061
Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,4qUijfYU8EoIWiY6oSyrgT,,2021-04-09,242158,,0.624,0.624,5,-7.86,1,0.0539,0.334,0.0,0.0995,0.527,80.132
closure,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,35rdVq36LMHQX0Suw9a6tK,,2020-12-11,180653,,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,1Iq8oo9XkmmvCQiGOfORiz,,2023-10-26,229478,,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012
Cruel Summer,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,1BxfuPKGuaTgP7aM0Bbdwr,,2019-08-23,178427,,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994
Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,1hjRhYpWyqDpPahmSlUTlc,,2023-10-26,231000,,0.575,0.824,2,-4.823,1,0.038,0.000418,0.0214,0.0901,0.292,94.971
Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),4j2syEjl3h1To8KbRgvmJn,3CeCwYWvdfXbZLXFhBrbnf,,2021-02-12,235767,,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082
Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,45wMBGri1PORPjM9PwFfrS,,2023-10-26,231833,,0.737,0.725,0,-5.417,1,0.0641,0.0976,0.0,0.174,0.755,96.012
You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault),5q3jthpn2h59P7pe2gmAl7,3CWq0pAKKTWb0K4yiglDc4,,2023-11-29,277832,,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984
Christmas Tree Farm,Taylor Swift,Christmas Tree Farm,5JnnrTE35MQagEnEkFthiF,2mvabkN1i2gLnGAPUVdwek,,2019-12-06,228027,,0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002
Anti-Hero,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,0V3wPSX9ygBnCm8psDIegu,,2022-10-21,200690,,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008
You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor’s Version): The I Remember What You Said Last Night Chapter,0XCoR1j5Sa2su9uDS9AScR,4P7LVHDbzn7aI6wWRh5AHc,,2021-05-24,231124,,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033
Lover,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,1dGr1c8CrMLDpV6mPbImSI,,2019-08-23,221307,,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534
Karma,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,7KokYm8cMIXCsGVmUvKtqf,,2022-10-21,204852,,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,4NioO5R9sHEZh4cGzMHyNt,,2023-10-26,279833,,0.626,0.547,4,-8.285,1,0.0342,0.0656,1.67e-05,0.149,0.192,109.946
Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),5hxKw2PurC0i1VVJMAntDU,1Ov37jtRQ2YNAe8HzfczkL,,2021-09-17,220433,,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061
Enchanted (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,3sW3oSbzsfecv9XoUdGs7h,,2023-07-07,353253,,0.505,0.532,8,-3.526,1,0.0265,0.012,0.0,0.149,0.216,81.907
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,71BqAINEnezjQfxE4VuJfq,,2023-10-26,180381,,0.629,0.413,7,-13.178,1,0.055,0.345,7.62e-05,0.0603,0.306,77.983
I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),6x9s2ObPdpATZgrwxsk9c0,6tNSmBKSjFV1366ASuULfZ,,2021-11-12,219760,,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008
New Romantics (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,2vPMoMDXxu9uX1igWZmXSG,,2023-10-26,230178,,0.651,0.855,5,-5.959,1,0.0538,0.0068,9.81e-06,0.0759,0.698,121.98
Don’t Blame Me,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,1R0a2iXumgCiFb7HEZ7gUE,,2017-11-10,236413,,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917
Lavender Haze,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,5jQI2r1RdgtuT8S3iG8zFC,,2022-10-21,202396,,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),6x9s2ObPdpATZgrwxsk9c0,31CdkzHnMbvJuKZvtCQfR6,,2021-11-12,193147,,0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014
Out Of The Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,045ZeOHPIzhxxsm8bq5kyE,,2023-10-26,235800,,0.547,0.885,0,-5.961,1,0.0418,0.000512,9.37e-05,0.39,0.192,91.992
Mine (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,7G0gBu6nLdhFDPRLc0HdDG,,2023-07-07,231707,,0.646,0.783,7,-2.846,1,0.0356,0.00444,1.38e-06,0.171,0.49,121.08
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,5KD6AEm19QnMbfWpfoOHMl,,2023-10-26,146437,,0.793,0.512,0,-9.319,1,0.0338,0.186,3.81e-05,0.0889,0.0662,109.994
All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,1Uauz6ql2dIPvIOH4JiuhD,4P9Q0GojKVXpRTJCaL3kyy,,2019-08-23,221407,,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96
Delicate,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,6NFyWDv5CjfwuzoCkw47Xf,,2017-11-10,232253,,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045
I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,5kHMfzgLZP95O9NBy0ku4v,,2023-07-07,273186,,0.694,0.764,6,-4.893,1,0.0337,0.0586,0.0,0.0608,0.819,123.044
Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,3pv7Q5v2dpdefwdWIvE7yH,,2023-10-26,219209,,0.632,0.807,7,-5.676,1,0.0738,0.0103,1.27e-05,0.29,0.921,160.055
Midnight Rain,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,3rWDp9tBPQR9z6U5YyRSK4,,2022-10-21,174783,,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865
august,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,3hUxzQpSfdDqwM3ZTFQY0K,,2020-07-24,261923,,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",1989 (Taylor's Version) [Deluxe],1o59UpKw81iHR0HPiSkJR0,6qAcApH8obo8eqatCKUHd9,,2023-10-27,199773,,0.602,0.648,2,-6.905,1,0.103,0.0104,0.0,0.217,0.174,170.091
cardigan,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,4R2kfaDFhslZEMJqAFNpdd,,2020-07-24,239560,,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033
22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),6x9s2ObPdpATZgrwxsk9c0,2T9WeqSMJJb8YBDHPYGU4p,,2021-11-12,230960,,0.642,0.695,7,-5.62,1,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984
Look What You Made Me Do,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,1P17dC1amhFzptugyAO7Il,,2017-11-10,211853,,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07
Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,79uDOz0zuuWS7HWxzMmTa2,,2023-07-07,294190,,0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,5enxwA8aAbwZbf5qCHORXi,,2021-11-12,613027,,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023
Welcome To New York (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,1hR8BSuEqPCCZfv93zzzz9,,2023-10-26,212600,,0.761,0.607,7,-4.83,1,0.0312,0.00961,2.24e-05,0.367,0.674,116.98
Snow On The Beach (feat. More Lana Del Rey),"Taylor Swift, Lana Del Rey",Midnights (The Til Dawn Edition),1fnJ7k0bllNfL1kVdNVW1A,4zmKGsrXjLmljb5fTaBTot,,2023-05-26,229943,,0.664,0.401,6,-10.934,0,0.0344,0.806,3.5e-06,0.108,0.315,109.846
Mean (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,30Y4CV7A6YqtQtTTo7Ue4j,,2023-07-07,238693,,0.524,0.692,4,-3.866,1,0.0369,0.311,0.0,0.192,0.621,163.874
Clean (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,2ByBBvpR9b7IynvRmnG7kG,,2023-10-26,271000,,0.771,0.386,4,-8.917,1,0.0297,0.276,2.01e-05,0.121,0.239,103.96
Hits Different,Taylor Swift,Midnights (The Til Dawn Edition),1fnJ7k0bllNfL1kVdNVW1A,3xYJScVfxByb61dYHTwiby,,2023-05-26,234467,,0.672,0.782,5,-6.499,1,0.0421,0.148,4.73e-06,0.296,0.239,106.026
Getaway Car,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,0VE4kBnHJUgtMf0dy6DRmW,,2017-11-10,233627,,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,6GXgd1BPD9bUpqw5AntGV5,,2023-10-26,193289,,0.586,0.72,0,-5.556,1,0.035,0.000718,0.0,0.0949,0.481,97.057
Bejeweled,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,3qoftcUZaUOncvIYjFSPdE,,2022-10-21,194166,,0.696,0.559,7,-9.19,1,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999
willow,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,0lx2cLdOt3piJbcaXIV74f,,2020-12-11,214707,,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112
Paper Rings,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,4y5bvROuBDPr5fuwXbIBZR,,2019-08-23,222400,,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979
I Wish You Would (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,43y1WpBdnEy5TR9aZoSQL9,,2023-10-26,207650,,0.669,0.851,0,-6.526,1,0.0432,0.00357,1.04e-05,0.0676,0.541,118.026
Dear John (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,1zU8j1x3yi9xalMF96pzKp,,2023-07-07,405907,,0.419,0.47,4,-5.016,1,0.0296,0.0236,0.0,0.163,0.133,119.294
"You're On Your Own, Kid",Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,4D7BCuvgdJlYvlX5WlN54t,,2022-10-21,194207,,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041
The Man,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,3RauEVgRgj1IuWdJ9fDs70,,2019-08-23,190360,,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048
Better Than Revenge (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,0NwGC0v03ysCYINtg6ns58,,2023-07-07,220307,,0.496,0.885,11,-2.969,0,0.0803,0.000886,0.0,0.191,0.665,145.863
You Need To Calm Down,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,6RRNNciQGZEXnqk8SQ9yv5,,2019-08-23,171360,,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026
If This Was A Movie (Taylor’s Version),Taylor Swift,If This Was A Movie (Taylor’s Version),6IZm7NfvWyXp952VF36Z5F,0kAZ3H6G9Zac4PMpmobMkj,,2021-04-09,237022,,0.472,0.701,4,-3.72,1,0.0279,0.091,0.0,0.23,0.304,147.854
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,6T0sEnqjmHISIKwFETeeiP,,2023-10-26,171819,,0.699,0.621,0,-8.739,1,0.0369,0.198,0.0,0.104,0.344,118.048
Foolish One (Taylor’s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,4s8BIKx4Zh6ryAEz8RTlaU,,2023-07-07,311765,,0.671,0.588,7,-4.675,1,0.0299,0.617,0.0,0.111,0.543,96.965
Maroon,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,3eX0NZfLtGzoLUxPNvRfqm,,2022-10-21,218271,,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075
When Emma Falls in Love (Taylor’s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,0zo975x58DlXbZllWvfYhg,,2023-07-07,252386,,0.474,0.763,2,-4.632,1,0.0505,0.159,0.0,0.138,0.231,78.133
Vigilante Shit,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,1xwAWUI6Dj0WGC3KiUPN0O,,2022-10-21,164801,,0.798,0.277,4,-11.096,0,0.39,0.173,5.25e-05,0.121,0.163,79.846
Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),"Taylor Swift, Fall Out Boy",Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,4e3ZNTAV6PCrdYMUrUlMpQ,,2023-07-07,266467,,0.547,0.855,7,-4.7,1,0.0597,0.0164,0.0,0.144,0.282,131.073
Mastermind,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,7FmYn9e7KHMXcxqGSj9LjH,,2022-10-21,191039,,0.662,0.357,4,-14.064,1,0.154,0.553,0.00129,0.0837,0.124,125.966
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2MbdQUj7tAaaBBhUwJE3KG,7l2tmgUhV7Y2aJHjiszifg,,2021-04-07,277592,,0.661,0.819,11,-6.269,0,0.0519,0.167,0.0,0.0647,0.724,135.937
Long Live (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,4hqJ4bSlYJOXb6Z4SRmzxs,,2023-07-07,317960,,0.375,0.65,0,-4.031,1,0.0402,0.0122,0.0,0.189,0.0752,203.89
The Great War,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,3UMrglJeju5yWyYIW6o99b,,2022-10-22,240356,,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016
Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),"Taylor Swift, Joy Williams, John Paul White",Safe & Sound (Taylor's Version),4eZKjfeKPSwd6NYsmlKjuR,2RJnNdu4pb3MypbBroHU0T,,2021-11-12,239668,,0.41,0.312,7,-11.01,1,0.0269,0.783,6.36e-06,0.0783,0.22,144.751
Timeless (Taylor’s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,1HCdems7PQZRj42QDWLA0A,,2023-07-07,321397,,0.624,0.585,3,-5.847,1,0.0328,0.3,0.0,0.0916,0.65,142.883
The Way I Loved You (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,22bPsP2jCgbLUvh82U0Z3M,,2021-04-09,243137,,0.402,0.732,5,-4.665,1,0.0484,0.0033,0.0,0.108,0.472,161.032
Gorgeous,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,1ZY1PqizIl78geGM4xWlEA,,2017-11-10,209680,,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027
The Story Of Us (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,6dTA6y0C2ReQklntzZl8l3,,2023-07-07,267653,,0.515,0.781,4,-2.608,1,0.0535,0.00192,0.0,0.054,0.57,139.846
Question...?,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,0heeNYlwOGuUSe7TgUD27B,,2022-10-21,210557,,0.751,0.502,7,-8.763,1,0.167,0.2,0.0,0.296,0.106,108.943
The Rumbling,SiM,The Rumbling,6WNTfLApSKQPPlqWHwgLq8,5JJKkuYGj99dfws5MiiJSR,,2022-02-07,220799,,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852
Under the Tree,SiM,Under the Tree,7wQyvP7maIKn0uTGr66eI3,7qKXSF8MilgyiL52oq1AA0,,2023-03-04,121692,,0.272,0.888,11,-1.757,0,0.068,0.00413,0.0,0.232,0.637,159.893
Devil in Your Heart,SiM,"THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",1NqQpcihfQEtMLJ3pz8Wi3,3w8qOAwbHF6zYeYT7pj7DI,,2020-06-17,186027,,0.542,0.94,8,-0.713,1,0.0628,0.000737,0.0,0.133,0.765,120.053
RED,SiM,RED,6jS6EMy8bdawl6dbBzag1X,66Rl6HThnoHCRRVCUbslIG,,2023-07-13,234159,,0.552,0.919,6,-1.379,1,0.0621,0.0029,0.0,0.0779,0.61,90.021
KiLLiNG ME,SiM,SEEDS OF HOPE,47kmsCirEp0h93kZyTu4T5,1yDYJ7npSt07XLLOKGVkd6,,2011-10-12,175386,,0.381,0.945,5,-2.741,1,0.127,5.77e-05,0.00109,0.135,0.64,104.154
EXiSTENCE,SiM,THE BEAUTiFUL PEOPLE,5GZMmsnK1viNAVvxIBB98A,4NOO855YQh16AF5FhhO41L,,2016-04-06,244427,,0.522,0.961,8,-2.963,1,0.0504,0.000109,2.53e-05,0.329,0.6,93.937
Blah Blah Blah,SiM,PANDORA,3TtVUKmo06v25fMePfgKIk,71mE84b1tlwHSEQIYWOsjt,,2013-11-20,228120,,0.283,0.937,5,-3.766,0,0.0967,0.00113,0.00115,0.183,0.528,169.276
SWEET DREAMS,SiM,PLAYDEAD,2KyzFbwIJu1JBkcZsdXbl0,2nWm1F041PLDHAFcKTiuf1,,2023-09-27,210946,,0.531,0.941,2,-1.13,1,0.135,0.00709,0.0,0.309,0.851,186.056
BASEBALL BAT,SiM,"THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",1NqQpcihfQEtMLJ3pz8Wi3,33XeR9aWBw5iTZYkqIaOI2,,2020-06-17,246347,,0.47,0.984,0,-0.739,1,0.0547,0.000271,0.0,0.086,0.404,89.984
GUNSHOTS,SiM,THE BEAUTiFUL PEOPLE,5GZMmsnK1viNAVvxIBB98A,182mGVc0KUeiWSuLSxDVux,,2016-04-06,229867,,0.574,0.935,0,-3.899,0,0.0651,0.00497,4.16e-06,0.319,0.802,76.497
PANDORA,SiM,PANDORA,3TtVUKmo06v25fMePfgKIk,1sYs029qZ3SScza0CLENMp,,2013-11-20,88680,,0.462,0.965,5,-2.343,0,0.0918,4.99e-05,0.827,0.336,0.554,117.669
