Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
NUEVA VIDA,Peso Pluma,GÉNESIS,4jox3ip1I39DFC2B7R5qLH,4Nf5EZ40JenjMUKXOiyRU5,,2023-06-29,190680,,0.639,0.676,5,-7.376,0,0.11,0.296,0.00059,0.18,0.852,179.971
Dame Amor,Officialalex425,Dame Amor,5ahfnUbjVFr0dxwZYJLcHs,5pzdnCfGS2uz5XjXx6gem3,,2023-06-29,209062,,0.773,0.796,10,-3.321,1,0.0506,0.744,0.028,0.0951,0.823,128.246
TRES BOTELLAS,Junior H,$AD BOYZ 4 LIFE II,7Lv6VzSqIz1sAssK2JUskG,2CshODtf7iwe3pKlPmEWF5,,2023-10-05,162648,,0.723,0.59,11,-7.688,0,0.0341,0.246,5.02e-05,0.201,0.587,97.481
La Víctima,Xavi,La Víctima,30KJEN3ICjhYsZ1NgunRCr,5XVdHRf4CAJ2Jm0uMIy5qY,,2023-08-17,156346,,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082
RUBICON,Peso Pluma,GÉNESIS,4jox3ip1I39DFC2B7R5qLH,0xGZjxYqcNQ8WqxyeZ4eSN,,2023-06-29,238447,,0.758,0.816,5,-7.284,1,0.0406,0.136,3.64e-06,0.326,0.915,139.959
SABOR FRESA,Fuerza Regida,SABOR FRESA,1vw6eLxCJRAfD6RMJTiuKZ,1UMm1Qs3u59Wvk53zBUE8r,,2023-06-22,156501,,0.785,0.863,7,-4.599,0,0.0893,0.0883,0.0,0.0929,0.962,130.132
ALV,"Arcángel, Grupo Frontera","Sentimiento, Elegancia y Más Maldad",21TAcmAXy0OY0U7B9LlwlY,32hCeeK3ayPux4UauNPsgA,,2023-11-17,160040,,0.777,0.65,11,-4.156,0,0.213,0.128,0.0,0.116,0.401,93.051
CCC - Remix,"Michelle Maciel, Eden Muñoz, Panter Bélico",CCC (Remix),4omrnMxKG5Nf7wqFTni9Eo,1SlPNQ3vAF56AiHr6Ul6jM,,2023-08-31,147784,,0.713,0.915,7,-2.703,0,0.0764,0.124,0.0,0.345,0.957,148.061
HARLEY QUINN,"Fuerza Regida, Marshmello",Pa las Baby's Y Belikeada,3zu0hJJew2qXZNlselIQk8,6CvTEtGagmzQvkUzzyKR9k,,2023-10-20,143327,,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031
ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,2EmOYnsIj3bkiPYTuhsqZR,2TJKY0WSFufZOzbRNgl6zE,,2023-08-18,194769,,0.793,0.476,5,-10.515,0,0.0406,0.132,0.0,0.115,0.578,129.992
Mi Bello Angel,Natanael Cano,Nata Montana,507VZINfvVEAyrcPbJuOVU,4t46soaqA758rbukTO5pp1,,2023-06-30,188667,,0.807,0.665,9,-6.961,0,0.0497,0.0185,0.0,0.118,0.864,127.909
LAGUNAS,"Peso Pluma, Jasiel Nuñez",GÉNESIS,4jox3ip1I39DFC2B7R5qLH,3HOKxuTDmNVmIlCIpBiD8m,,2023-06-29,231247,,0.77,0.622,11,-10.621,1,0.026,0.328,0.00603,0.149,0.792,115.952
Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,4x6cjOcVz44aiLSOHCLKPd,6uIIdjYTxxpWOyWuVXrKQO,,2023-08-30,191467,,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934
LOU LOU,"Gabito Ballesteros, Natanael Cano",LOU LOU,1sHlTAYqr45xrIUxcDrkmn,3FvTHuefYV6TxE3Kseqno8,,2023-10-19,188000,,0.739,0.579,7,-8.361,0,0.0509,0.0622,0.0,0.454,0.694,130.002
Skin de Bandida,"Oscar Maydon, Junior H, Gabito Ballesteros",Skin de Bandida,0NiGTgtWqXzGSRsfcBoFnw,5SHXikmjPwChjvpVIeYkMf,,2023-09-22,176135,,0.743,0.495,7,-6.992,0,0.0375,0.2,8.23e-06,0.103,0.512,134.933
TQM,Fuerza Regida,TQM,3GqCt85yKxtKxnIivSN15e,368eeEO3Y2uZUQ6S5oIjcu,,2023-05-19,157252,,0.786,0.853,5,-4.955,0,0.0589,0.273,0.0,0.106,0.963,125.107
ROCKSTAR,Junior H,$AD BOYZ 4 LIFE II,7Lv6VzSqIz1sAssK2JUskG,6YOfGIE6iFxC7G8OlGGvzW,,2023-10-05,168677,,0.761,0.658,11,-7.188,1,0.0429,0.292,1.55e-06,0.137,0.895,125.036
Hoy Todo Cambio,Grupo Marca Registrada,Corleone,5kFm2qP6M186qWYI9wY0ji,1tinKBj5pMxJswRan96Mj7,,2023-08-04,203829,,0.784,0.853,11,-5.463,0,0.03,0.434,1.32e-06,0.111,0.935,146.084
LA 701,"Tito Double P, Luis R Conriquez",LA 701,1olJpo7uMM41kxy7MTrBd3,62vhlXTC4rrb13dVUlyYpO,,2023-07-14,164483,,0.735,0.719,5,-4.434,1,0.0379,0.57,1.38e-05,0.107,0.933,148.167
Poco A Poco,"Xavi, Los Dareyes De La Sierra",Poco A Poco,0Xc7skil4XnM9I2bzAtqgl,4loIMejzvt11s97SGVEat8,,2023-09-21,156040,,0.779,0.88,4,-2.212,0,0.065,0.426,0.0,0.0691,0.732,140.282
AMOR PROPIO,Grupo Frontera,AMOR PROPIO,7z3Yk4R2PWF0jkQp4ZKX4y,01cN1DKc5HH7F9MOBBjSip,,2023-10-19,172485,,0.497,0.696,9,-4.774,1,0.0404,0.121,0.0,0.11,0.569,82.947
Mood Malandro,"Código FN, Gabito Ballesteros",Mood Malandro,6x60IHS4WQeKN2xSxPSJbr,0zhymr6RqNuvp0RMIvdpdA,,2023-08-24,191559,,0.723,0.778,7,-5.65,1,0.115,0.377,3.57e-06,0.0619,0.791,104.423
Símbolo Sexual,Panter Bélico,Simbolo Sexual,2WJhXkMXbuXnwkWVb2u0PJ,7nDgUvJLsinxKYyQhv3tAK,,2023-06-30,180208,,0.889,0.605,8,-5.896,1,0.0381,0.582,2.73e-06,0.268,0.902,124.967
EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,0O3U5iwTbiXCREMkvotJuN,,2023-08-25,165848,,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701
El Toro Encartado - Spotify Singles,Natanael Cano,El Toro Encartado - Spotify Singles,1UVIxjnGk4B4HnsTQsXLWh,2cpAMkytkJoaaLYO6pXBey,,2023-09-14,164245,,0.824,0.607,8,-8.077,1,0.0566,0.0248,0.0,0.115,0.734,112.392
POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),"Becky G, Ángela Aguilar, Leonardo Aguilar",ESQUINAS,34Kj1LPZ7xhlskIb9qD6D6,6VsqdsaY4oV06NODea0L0J,,2023-09-28,185208,,0.475,0.666,11,-4.962,0,0.0312,0.644,1.2e-05,0.0988,0.765,159.744
Llévate,"Yuridia, Los Dos Carnales",Llévate,7MUSVV4fqHvAad5HZdy0kD,3m8SsLYXGo2JVeUhsZ9RtO,,2023-10-27,190627,,0.635,0.536,8,-7.101,1,0.0756,0.629,0.0,0.0481,0.7,164.067
Según Quién,"Maluma, Carin Leon",Según Quién,5Fqjf9AmZPobGPRuyO2fJf,6fNCrsrdIcgVd2aZZ0nnz4,,2023-08-17,142335,,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987
Y LLORO,Junior H,$AD BOYZ 4 LIFE II,7Lv6VzSqIz1sAssK2JUskG,6RcAHyC5sAUIbPTkhOQwd8,,2023-10-05,179013,,0.728,0.589,7,-7.115,1,0.0376,0.424,7.78e-06,0.166,0.767,77.475
BIPOLAR,"Peso Pluma, Jasiel Nuñez, Junior H",BIPOLAR,6obRcLVFuI4x6jan7GNkYJ,3wlIAXSDtlD9iU8ysld06Z,,2023-09-07,265045,,0.776,0.701,9,-5.223,1,0.0254,0.513,0.0,0.0902,0.603,112.032
LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",GÉNESIS,4jox3ip1I39DFC2B7R5qLH,7mXuWTczZNxG5EDcjFEuJR,,2023-06-29,212878,,0.646,0.736,5,-7.118,0,0.0449,0.216,0.0,0.415,0.873,140.098
In the End,Linkin Park,Hybrid Theory,2pKw6GERJVAD61449B1EEM,3tSmXSxaAnU1EPGKa6NytH,,2000-10-24,216800,,0.555,0.844,3,-6.567,0,0.0554,0.00834,0.0,0.0895,0.464,105.195
Holiday,Green Day,Greatest Hits: God's Favorite Band,3id4t9IqRoB1f1smOERtrY,4VgEM12OeaN3GyBV487Me7,,2017-11-17,232680,,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525
Bring Me To Life,Evanescence,Fallen,02w1xMzzdF2OJxTeh1basm,0COqiPhxzoWICwFCS4eZcp,,2003-03-04,235893,,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612
Dani California,Red Hot Chili Peppers,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,10Nmj3JCNoMeBQ87uw5j8k,,2006-05-09,282160,,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184
Uprising,Muse,The Resistance,0eFHYz8NmK75zSplL5qlfM,4VqPOruhp5EdPBeR92t6lQ,,2009-09-10,304840,,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019
Chop Suey!,System Of A Down,Toxicity,6jWde94ln40epKIQCd8XUh,2DlHlPMa4M17kufBvI2lEN,,2001-09-04,210240,,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066
Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,3id4t9IqRoB1f1smOERtrY,5GorCbAP4aL0EJ16frG2hd,,2017-11-17,262333,,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06
How You Remind Me,Nickelback,Silver Side Up,5fKL7vMTXvhR9tov8Kqt3u,0gmbgwZ8iqyMPmXefof8Yf,,2001-09-11,223840,,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094
Kryptonite,3 Doors Down,The Better Life,5gO2acKSOaJnP0Mcy8IpU6,6ZOBP3NvffbU4SZcrnt1k6,,2000,233933,,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009
The Kill,Thirty Seconds To Mars,A Beautiful Lie,5sHvTCk793vr9EkSKcD7IT,0lP4HYLmvowOKdsQ7CVkuq,,2005-01-01,231533,,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99
I Miss You,blink-182,blink-182,6DMUAqxiFfLdqXv0vqcrQA,1oTo3ijRbaDAtrjJrGAPSw,,2003-01-01,227240,,0.664,0.781,11,-6.547,1,0.0339,0.00103,5.33e-06,0.0867,0.593,110.0
Take A Look Around,Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,5mi7FKaWE5CtcOjdyxScA7,2avKuMN2QXkaG9vvHa2JLt,,2000-10-17,321040,,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968
What I've Done,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,18lR4BzEs7e3qzc0KVkTpU,,2007-05-14,205613,,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119
Toxicity,System Of A Down,Toxicity,6jWde94ln40epKIQCd8XUh,0snQkGI5qnAmohLE7jTsTn,,2001-09-04,218933,,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68
Last Resort,Papa Roach,Infest,0BHa0ePkvGAVKymB4FU58m,5W8YXBz9MTIDyrpYaCg2Ky,,2001-04-25,199907,,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598
Seven Nation Army,The White Stripes,Elephant,6D9urpsOWWKtYvF6PaorGE,3dPQuX8Gs42Y7b454ybpMR,,2003-04-01,232107,,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596
"Dance, Dance",Fall Out Boy,From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,0a7BloCiNzLDD9qSQHh5m7,,2005-05-03,180267,,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452
"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",67v63ubEsvDUQkYMzI7A9t,6TfBA04WJ3X1d1wXhaCFVT,,2008-06-17,177827,,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115
Best of You,Foo Fighters,In Your Honor,2eprpJCYbCbPZRKVGIEJxZ,5FZxsHWIvUsmSK1IAvm2pp,,2005-06-14,255627,,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198
Misery Business,Paramore,Riot!,71rziY9eLo1tA2dBMxrwhc,6SpLc7EXZIPpy0sVko0aoU,,2007-06-11,211520,,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977
Teenagers,My Chemical Romance,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,7j31rVgGX9Q2blT92VBEA0,,2006-10-23,161920,,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647
Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,48UPSzbZjgc449aqz8bxox,,1999-06-08,329733,,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483
Numb,Linkin Park,Meteora (Bonus Edition),0y13VbGddQ4azdVWakksAL,0kO3njY9N1Rxgv27Ha1lLh,,2003-03-24,185587,,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018
The Diary of Jane - Single Version,Breaking Benjamin,Phobia (Explicit Version),6yJdQMlMkfYJFiSsL6764c,5pvJ59i7JxylN8VB24xdMs,,2006-01-01,200547,,0.392,0.965,10,-4.441,0,0.063,6.97e-05,0.0427,0.106,0.298,167.094
Mr. Brightside,The Killers,Hot Fuss,4piJq7R3gjUOxnYs6lDCTg,003vvx7Niy0yvhvHt4a68B,,2004,222973,,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033
The Middle,Jimmy Eat World,Bleed American,0UJhhj5bn5AGAjryFnhueP,6GG73Jik4jUlQCkKg9JuGO,,2001-07-17,165853,,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152
Sex on Fire,Kings of Leon,Only By The Night,5CZR6ljD0x9fTiS4mh9wMp,0ntQJM78wzOLVeCUAW7Y45,,2008-09-23,203347,,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398
Thnks fr th Mmrs,Fall Out Boy,Infinity On High,0hHopYqXhuvYSHtVyrcb1g,3Zwu2K0Qa5sT6teCCHPShP,,2007-01-01,203507,,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837
I Hate Everything About You,Three Days Grace,Three Days Grace (Expanded Edition),38pfSOHvxHqDWwDnjZ25U5,6rUp7v3l8yC4TKxAAR5Bmx,,2003-07-22,231480,,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342
Savior,Rise Against,Appeal To Reason,3smHEWBKoqDUFuJrV8BCg1,3asFGFY3uLjMDmML1p0tYm,,2008-01-01,242280,,0.339,0.931,5,-3.425,0,0.062,0.0015,0.000142,0.425,0.467,112.548
All My Life,Foo Fighters,One By One (Expanded Edition),1zQ6F8gMagKcPL4SoA80cx,6tsojOQ5wHaIjKqIryLZK6,,2002-10-22,263440,,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719
I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,2YeOhhJg3OWpN0F1VYPxtW,4bPQs0PHn4xbipzdPfn6du,,2005-09-27,186635,,0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094
The Pretender,Foo Fighters,"Echoes, Silence, Patience & Grace",3ilXDEG0xiajK8AbqboeJz,7x8dCjCr0x6x2lXKujYD34,,2007-09-25,269373,,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984
Like a Stone,Audioslave,Audioslave,78guAsers0klWl6RwzgDLd,3YuaBvuZqcwN3CEAyyoaei,,2002-11-17,293960,,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849
Lonely Day,System Of A Down,Hypnotize,3QxX3NbWyLlLG6lP1xveL3,1VNWaY3uNfoeWqb5U8x2QX,,2005-11-22,167907,,0.47,0.796,8,-3.277,0,0.0336,0.362,1.1e-06,0.133,0.215,113.108
American Idiot,Green Day,American Idiot (Deluxe),5Qhn2FpGWmTjCuntF09j7g,45zvStEMsXp8z45OQRhWFJ,,2004-09-21,174320,,0.381,0.984,1,-2.42,1,0.0638,2.53e-05,6.91e-05,0.27,0.81,186.081
Decode,Paramore,Decode,70iJhodSPkl7FR1VW4n0KF,1ZLtE9tSJdaUiIJ9YoKHQe,,2008-11-04,261960,,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057
Welcome to the Black Parade,My Chemical Romance,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,5wQnmLuC1W7ATsArWACrgW,,2006-10-23,311107,,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95
Take Me Out,Franz Ferdinand,Franz Ferdinand,0vi5ePiEHrGZJF7QhnDW2z,20I8RduZC2PWMWTDCZuuAN,,2004-02-16,237027,,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561
In Too Deep,Sum 41,"All Killer, No Filler",2UCWsnmZEVg9HhnMeKTsim,1HNE2PX70ztbEl6MLxrpNL,,2001-01-01,207093,,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046
The Reason,Hoobastank,The Reason (15th Anniversary Deluxe),2zE1YKY7Okj10Tjl09jjth,77loZpT5Y5PRP1S451P9Yz,,2003-12-09,232800,,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952
Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,6TyPSzd5rA2rQ9yLJJ1Gg2,4wzjNqjKAKDU82e8uMhzmr,,2006-01-01,192000,,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956
Smooth Criminal,Alien Ant Farm,Anthology,5klPnHQ5dy6Qm2Ul7h1lp5,5z6xHjCZr7a7AIcy8sPBKy,,2001-01-01,209267,,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928
Are You Gonna Be My Girl,Jet,Get Born,6NrLpQCPYrNS3kVWxDgIlg,305WCRhhS10XUcH6AEwZk6,,2003-09-15,213800,,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046
First Date,blink-182,Take Off Your Pants And Jacket,3nHpBmW5wJXGeC3ojBkpey,1fJFuvU2ldmeAm5nFIHcPP,,2001,171533,,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594
I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,7lRlq939cDG4SzWOF4VAnd,,2004-06-08,186480,,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722
Paralyzer,Finger Eleven,Them Vs. You Vs. Me (Deluxe Edition),2pCfqddO9tLKRz3wzSNGsZ,28IEbk5a7twNTbUEvWslUb,,2007-01-01,208107,,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031
She Hates Me,Puddle Of Mudd,Come Clean,4oWz3E9jTrBe9sVkiX2sJ5,16DhvbuyvJob4Q9GHNYu2n,,2001-08-28,216760,,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781
Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),6deiaArbeoqp1xPEGdEKp1,3ZOEytgrvLwQaqXreDs2Jx,,2002-07-09,269000,,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455
Going Under,Evanescence,Fallen,02w1xMzzdF2OJxTeh1basm,3UygY7qW2cvG9Llkay6i1i,,2003-03-04,214947,,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077
Rollin' (Air Raid Vehicle),Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,5mi7FKaWE5CtcOjdyxScA7,3IV4swNduIRunHREK80owz,,2000-10-17,213760,,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306
Higher,Creed,Human Clay,3Nyjm9NBEdiaiWr2BEaV46,1ZozJfi8u9cO2Ob8KwiwNT,,1999-01-01,316733,,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827
"Dear Maria, Count Me In",All Time Low,"So Wrong, It's Right",0H4ELcHequ3OligrjWfrZP,0JJP0IS4w0fJx01EcrfkDe,,2007-09-25,182827,,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04
Complicated,Avril Lavigne,Let Go,3zXjR3y2dUWklKmmp6lEhy,5xEM5hIgJ1jjgcEBfpkt2F,,2002-06-04,244507,,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
The Anthem,Good Charlotte,The Young and The Hopeless,5CTygC3aONv7l0klY4k3hc,0BRHnOFm6sjxN1i9LJrUDu,,2002-10-04,175093,,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751
Hysteria,Muse,Absolution,0HcHPBu9aaF1MxOiZmUQTl,7xyYsOvq5Ec3P4fr6mM9fD,,2004-03-23,227440,,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162
When You Were Young,The Killers,Sam's Town,4o3RJndRhHxkieQzQGhmbw,70wYA8oYHoMzhRRkARoMhU,,2006-09-27,220427,,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433
Joker And The Thief,Wolfmother,Wolfmother,5ywynDHLHT3l8QSu41TcmC,7ISL3LO8AWP3fKIXunvqTa,,2006-01-01,280467,,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376
Fake It,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),59Tni3gA1OczshFWTMxmbo,4eAwB5pnKFTmsgc3zWoYO0,,2007-01-01,193893,,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078
It's Been Awhile,Staind,Break the Cycle,0OwSOrPWyP9batKOhOnaPt,25CMmGsl22APKhfuj4Tp7j,,2001-05-22,264707,,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529
Island In The Sun,Weezer,Weezer,2OBSz5Nlto0Q5CtYPzPY7c,2MLHyLy5z5l5YRp7momlgw,,2001-05-15,200307,,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623
Youth of the Nation,P.O.D.,Satellite (U.S. Version),4eUmncMYQRg0Ot29KKqbuk,0UrWr7Jnu1heq1o99ZwUd0,,2001-09-11,256240,,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867
Use Somebody,Kings of Leon,Only By The Night,5CZR6ljD0x9fTiS4mh9wMp,5VGlqQANWDKJFl0MBG3sg2,,2008-09-23,230760,,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028
Last Nite,The Strokes,Is This It,2k8KgmDp9oHrmu0MIj4XDE,3SUusuA9jH1v6PVwtYMbdv,,2001-07-30,193373,,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061
Gives You Hell,The All-American Rejects,When The World Comes Down,3BCMpDOcQlbCZpf5vnTadZ,6ihL9TjfRjadfEePzXXyVF,,2008-01-01,213107,,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008
Supermassive Black Hole,Muse,Black Holes and Revelations,0lw68yx3MhKflWFqCsGkIs,3lPr8ghNDBLc2uZovNyLs9,,2006-06-19,212440,,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0
Through Glass,Stone Sour,Come What(ever) May [10th Anniversary Edition],0dZB8UHYsM7jKmm7ByzAVq,5NeIONQWJ25uPylJBJiO4c,,2006,282947,,0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754
I'm Just a Kid,Simple Plan,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",3W6TEVlmaP22E4KvWY9HrS,6otiaV2fagE3s8IvP6WkwG,,2002-03-19,198333,,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065
The Rock Show,blink-182,Take Off Your Pants And Jacket,3nHpBmW5wJXGeC3ojBkpey,2ydUT1pFhuLDnouelIv4WH,,2001,171600,,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155
Wish You Were Here,Incubus,Morning View,1rQZbncicoXyB64DqoH7OY,6KtLECDztnah63TNmV4Plw,,2001-10-23,212733,,0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873
Want You Bad,The Offspring,Conspiracy Of One,09OM7urF0SXgJqbFcllYQs,6hwQ69v7VbPhTTR2fOtYX7,,2000-11-14,202573,,0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0.0,0.307,0.614,105.544
Ocean Avenue,Yellowcard,Ocean Avenue,24IBCzEJlHBI0ioxlSuSPA,23oxJmDc1V9uLUSmN2LIvx,,2003-01-01,198267,,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734
So Far Away,Staind,14 Shades of Grey,6PntFOrFJdHpXE9xzjhkyR,6FOpPA0a80RuBqqgDozvja,,2003-05-13,243573,,0.407,0.896,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697
Miss Murder,AFI,DECEMBERUNDERGROUND,1XcA7EEpVRg3FpVbhWu9JV,0Ti2dlF2xLjXblvdU5fCxM,,2006-06-06,206587,,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519
Beverly Hills,Weezer,Make Believe,4D8A8M0NJjEdQhusawyeDz,1yKu2MhpwzDXXH2tzG6xoa,,2005-05-10,196093,,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904
No One Knows,Queens of the Stone Age,Runtastic - Power Workout (Vol. 1),7kcbYCvOoFZs9FRPDWVrey,6qS04no9s93xryizOrZ4ru,,2015-11-20,253813,,0.518,0.547,0,-5.312,1,0.0493,0.0106,0.000111,0.071,0.71,170.944
Reptilia,The Strokes,Room On Fire,3HFbH1loOUbqCyPsLuHLLh,57Xjny5yNzAcsxnusKmAfA,,2003-10-28,219827,,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009
Hate To Say I Told You So,The Hives,Veni Vidi Vicious,7lbksDekncvHf1FfZ5y1li,6xxXrNJnnsQNLdgNk8S4y8,,2000,199760,,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767
